Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"Rao Bahadur Y Mahabaleswarappa Engineering College-Cantonment, Ballari","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,31584.0,31584.0,,,,,,,,,,
"Rao Bahadur Y Mahabaleswarappa Engineering College-Cantonment, Ballari","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,92820.0,92820.0,,,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Agricultural Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,40611.0,40611.0,,,71914.0,71914.0,45304.0,45304.0,,,,
"Reva University-Yelahanka, Bengaluru","Agricultural Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,86205.0,86205.0,,,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,17685.0,17685.0,,,34295.0,34295.0,61900.0,61900.0,,,,
"Reva University-Yelahanka, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,54374.0,54374.0,84760.0,84760.0,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,60896.0,60896.0,,,102529.0,102529.0,30418.0,30418.0,,,,
"Reva University-Yelahanka, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,108551.0,108551.0,,,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,12812.0,12812.0,,,27585.0,27585.0,44001.0,44001.0,,,,
"Reva University-Yelahanka, Bengaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,37055.0,37055.0,94404.0,94404.0,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,19886.0,19886.0,,,42714.0,42714.0,93248.0,93248.0,,,,
"Reva University-Yelahanka, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,74067.0,74067.0,100736.0,100736.0,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Computer Science & Information Technology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,22561.0,22561.0,,,39983.0,39983.0,71315.0,71315.0,,,,
"Reva University-Yelahanka, Bengaluru","Computer Science & Information Technology (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,68314.0,68314.0,110659.0,110659.0,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,55925.0,55925.0,,,,
"Reva University-Yelahanka, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,27846.0,27846.0,,,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,71058.0,71058.0,,,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,100240.0,100240.0,,,,
"Reva University-Yelahanka, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,48305.0,48305.0,,,,,,
"Reva University-Yelahanka, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,54133.0,54133.0,,,,
"Reva University-Yelahanka, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,93265.0,93265.0,,,52598.0,52598.0,,,,
"Reva University-Yelahanka, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,26639.0,26639.0,,,44161.0,44161.0,81333.0,81333.0,,,,
"Reva University-Yelahanka, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,69883.0,69883.0,,,,,,,,,,
"Reva University-Yelahanka, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,28194.0,28194.0,,,,
"Reva University-Yelahanka, Bengaluru","Mechatronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,48693.0,48693.0,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Aeronautical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,111798.0,111798.0,,,,,,,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Aerospace Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,39464.0,39464.0,,,110023.0,110023.0,,,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,103949.0,103949.0,,,,,51282.0,51282.0,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Computer Science & Design (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,38511.0,38511.0,,,,,,,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,111716.0,111716.0,,,51440.0,51440.0,93381.0,93381.0,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105536.0,105536.0,,,62272.0,62272.0,43921.0,43921.0,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,88420.0,88420.0,,,,,,,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,49999.0,49999.0,,,,,96958.0,96958.0,,,,
"S J C Institute of Technology-BB Road, Chikkaballapur","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,52438.0,52438.0,,,,,,,,,,
"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,106414.0,106414.0,,,,,82734.0,82734.0,,,,
"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,100305.0,100305.0,,,38473.0,38473.0,,,,,,
"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,107036.0,107036.0,,,86597.0,86597.0,69642.0,69642.0,,,,
"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,93242.0,93242.0,,,,,,,,,,
"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,55964.0,55964.0,,,,,,,,,,
"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,97024.0,97024.0,,,,,75342.0,75342.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,62180.0,62180.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,48195.0,48195.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Chemical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,65355.0,65355.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,41241.0,41241.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,51370.0,51370.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,38815.0,38815.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,85432.0,85432.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,90393.0,90393.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,95570.0,95570.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,93641.0,93641.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,93687.0,93687.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,50985.0,50985.0,,,,
"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,67872.0,67872.0,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,39776.0,39776.0,,,55939.0,55939.0,75645.0,75645.0,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,61368.0,61368.0,69916.0,69916.0,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Chemical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,42737.0,42737.0,,,88258.0,88258.0,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,106737.0,106737.0,,,70309.0,70309.0,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,33695.0,33695.0,,,49002.0,49002.0,68774.0,68774.0,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,56441.0,56441.0,56441.0,56441.0,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,65635.0,65635.0,,,107627.0,107627.0,104133.0,104133.0,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,81496.0,81496.0,,,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,47775.0,47775.0,,,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,76941.0,76941.0,,,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,88474.0,88474.0,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,66979.0,66979.0,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,85876.0,85876.0,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,40963.0,40963.0,,,57018.0,57018.0,79990.0,79990.0,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,63963.0,63963.0,65268.0,65268.0,,,,,,,,
"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99654.0,99654.0,,,109315.0,109315.0,,,,,,
"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,64100.0,64100.0,,,77621.0,77621.0,,,,,,
"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,40794.0,40794.0,,,89042.0,89042.0,,,,,,
"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,74248.0,74248.0,,,,,,,,,,
"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,97963.0,97963.0,,,,
"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,68213.0,68213.0,,,,,,,,,,
"SECAB Institute of Engineering andTechnology-Nauraspur-Bagalkot Road, Vijayapura","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,60213.0,60213.0,,,,,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,32855.0,32855.0,,,55981.0,55981.0,62782.0,62782.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,69830.0,69830.0,110166.0,110166.0,,,96567.0,96567.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,107641.0,107641.0,,,,,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,32276.0,32276.0,,,53748.0,53748.0,97889.0,97889.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,76529.0,76529.0,85620.0,85620.0,,,69144.0,69144.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,33868.0,33868.0,,,62287.0,62287.0,58622.0,58622.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,86446.0,86446.0,,,,,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,69699.0,69699.0,,,,,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,47075.0,47075.0,,,,,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,110168.0,110168.0,,,,,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,49351.0,49351.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,109664.0,109664.0,,,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,56636.0,56636.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,40922.0,40922.0,,,71438.0,71438.0,62793.0,62793.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,93275.0,93275.0,104865.0,104865.0,,,96667.0,96667.0,,,,
"SJB Institute of Technology-Kengeri, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109728.0,109728.0,,,,,,,,,,
"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99035.0,99035.0,,,,,,,,,,
"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,55518.0,55518.0,,,86353.0,86353.0,,,,,,
"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,59140.0,59140.0,,,,,,,,,,
"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,101776.0,101776.0,,,101776.0,101776.0,77025.0,77025.0,,,,
"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110996.0,110996.0,,,,,60367.0,60367.0,,,,
"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108233.0,108233.0,,,104814.0,104814.0,86631.0,86631.0,,,,
"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,90429.0,90429.0,,,,,,,,,,
"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,77011.0,77011.0,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,69000.0,69000.0,,,104962.0,104962.0,84435.0,84435.0,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,72877.0,72877.0,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,64718.0,64718.0,,,103600.0,103600.0,82184.0,82184.0,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,102881.0,102881.0,,,,,,,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,66779.0,66779.0,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,99043.0,99043.0,,,102448.0,102448.0,75240.0,75240.0,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,97734.0,97734.0,,,,,,,,,,
"Sahyadri College of Engineering and Management-Adyar, Mangaluru","Robotics & Automation (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,109219.0,109219.0,,,55193.0,55193.0,48690.0,48690.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105192.0,105192.0,,,,,,,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,81475.0,81475.0,,,107167.0,107167.0,94982.0,94982.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,93094.0,93094.0,,,,,96291.0,96291.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Computer Science & Engineering (Artificial Intelligence & Machine Learning) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,98922.0,98922.0,,,110575.0,110575.0,99332.0,99332.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,111627.0,111627.0,,,,,79444.0,79444.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,108623.0,108623.0,,,,,,,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,33986.0,33986.0,,,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,73867.0,73867.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,106810.0,106810.0,,,,,85556.0,85556.0,,,,
"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,97836.0,97836.0,,,,,94065.0,94065.0,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,103357.0,103357.0,,,,,,,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,107883.0,107883.0,,,,,86055.0,86055.0,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,110352.0,110352.0,,,,,96856.0,96856.0,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Computer Science & Engineering (Cyber Security) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,107636.0,107636.0,,,,,,,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,67250.0,67250.0,,,,,,,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,74870.0,74870.0,,,,,,,,,,
"Sambhram Institute of Technology-Jalahalli East, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,90200.0,90200.0,,,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,49468.0,49468.0,,,110300.0,110300.0,50970.0,50970.0,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,83061.0,83061.0,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,58808.0,58808.0,,,103424.0,103424.0,77605.0,77605.0,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,79991.0,79991.0,,,,,,,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,70795.0,70795.0,,,93840.0,93840.0,,,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,50650.0,50650.0,,,,,,,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,97031.0,97031.0,,,,
"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,88619.0,88619.0,,,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,75039.0,75039.0,,,104925.0,104925.0,,,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,69776.0,69776.0,,,102501.0,102501.0,,,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,89812.0,89812.0,,,,,,,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,80032.0,80032.0,,,,,,,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,105585.0,105585.0,,,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,79145.0,79145.0,,,,,59194.0,59194.0,,,,
"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,79498.0,79498.0,,,,,,,,,,
"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,8078.0,8078.0,,,,,,,,,,
